architecture,task_id,level,question,ground_truth,predicted,score,correct,partial,failure_cat,steps,tool_calls,tokens,time_sec,tool_usage,strategy,trace
rewoo,35,easy,In which town is the most northerly cricket Test venue in the world?,Chester le Street,There is no evidence to answer this question.,0.0,False,False,knowledge_gap,2,3,226,6.01,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Kerava National Cricket Ground - Wikipedia: Kerava National Cricket Ground is the northernmost cricket ground in the world which has hosted a T20 International match.

List of Test cricket ground"
rewoo,36,easy,What number on the BeauforT Scale equates to a gale?,8,There is no specific information about what number on the Beaufort Scale equates to a gale in the provided evidence.,0.0,False,False,knowledge_gap,2,3,340,6.23,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Beaufort scale - Wikipedia: The Beaufort scale was extended in 1946 when forces 13 to 17 were added.[1] However, forces 13 to 17 were intended to apply only to special cases, such as tropical cyc"
rewoo,37,hard,The first civilians executed for espionage in the United States for passing atomic bomb secrets to t,Julius and Ethel Rosenberg,Julius and Ethel Rosenberg.,1.0,True,False,correct,2,3,275,14.26,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Julius and Ethel Rosenberg - Wikipedia: Convicted of espionage in 1951, they were executed by the federal government of the United States in 1953 using New York's state execution chamber in Sing "
rewoo,38,easy,What have you lost if you are suffering from anosmia,Sense of smell,Your sense of smell.,1.0,True,False,correct,2,3,288,4.59,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Anosmia (Loss of Smell): Causes & Treatment - Cleveland Clinic: It’s usually a temporary side effect of a cold or sinus infection. Our sense of smell fades as we age, so people age 50 and older m"
rewoo,39,easy,What is the name of Tokyo's seaport ?,YOKOHAMA,"There is no specific information about the name of Tokyo's seaport in the evidence provided. However, it is mentioned that Tokyo is a seaport near Shi",0.0,False,False,knowledge_gap,2,3,324,9.55,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Tokyo Sports Puroresu Awards: The Tokyo Sports Puroresu Awards (東京スポーツプロレス大賞, Tōkyō Supōtsu Puroresu Taishō) are Japanese professional wrestling, or puroresu, awards that have been handed out by "
rewoo,40,easy,What is the title of the chief of a lifeboat crew,Coxswain,The title of the chief of a lifeboat crew is not specified in the evidence.,0.0,False,False,knowledge_gap,2,3,243,5.83,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Seafarer's professions and ranks - Wikipedia: The position corresponds to that of the boatswain in the deck department, the pump man in an oil tanker, and the electrician (but not ETO) in the eng"
rewoo,41,easy,A frugivore feeds on what?,Fruit,Fruit.,1.0,True,False,correct,2,3,257,5.84,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Fruitarian Diet: Pros, Cons, and What You Can Eat - Verywell Fit: The fruitarian diet is a version of a vegan diet that involves eating mostly fruit and restricting other food groups. Learn the p"
rewoo,42,easy,In which film does crooked computer programmer Dennis Nedry cause havoc?,Jurassic Park,Jurassic Park,1.0,True,False,correct,2,3,269,4.55,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Wayne Knight - Wikipedia: Knight also voiced Igor on Toonsylvania (1998–1999), Dojo Kanojo Cho in Xiaolin Showdown (2003–2006), Mr. Blik on Catscratch (2005–2007) and Baron Von Sheldgoose on Lege"
rewoo,43,easy,By the year 2010 there were roughly how many bicycles worldwide?,1 billion,There is no evidence to provide an estimate of the number of bicycles worldwide by the year 2010.,0.0,False,False,multi_step_failure,2,3,517,6.79,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: U.S. Bicycle Industry - Statistics & Facts | Statista: Feb 26, 2026 · Find the most up-to-date statistics and facts about the bicycle industry in the United States.

Bicycle Statistical Data: Usa"
rewoo,44,easy,"According to the Scaffold song 'Lily the Pink', who had 'terrible freckles'?",Jennifer Eccles,"There is no evidence to answer the question as there is no mention of ""terrible freckles"" in any of the provided sources.",0.0,False,False,knowledge_gap,2,3,301,20.48,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Lily the Pink (song) - Wikipedia: ""Lily the Pink"" is a 1968 song released by the UK comedy group The Scaffold, which reached No. 1 in the UK Singles Chart. It is a modernisation of an older folk "
rewoo,45,easy,What is the title of the final and unfinished novel by Charles Dickens?,The Mystery of Edwin Drood,The Mystery of Edwin Drood.,1.0,True,False,correct,2,2,577,5.16,"{'wikipedia': 1, 'web_search': 1}",rewoo,"#E1: Charles John Huffam Dickens ( ; 7 February 1812 – 9 June 1870) was an English writer and journalist. He created some of literature's best-known fictional characters, and is regarded by many as th"
rewoo,46,easy,In which US state is the world’s largest volcano?,Hawaii,Hawaii,1.0,True,False,correct,2,4,485,6.19,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Mauna Loa - Wikipedia: Mauna Loa is the largest active volcano on Earth and the planet's third largest volcano behind Pūhāhonu, [22] which is also in the Hawaiian chain, and the Tamu Massif. [4]["
rewoo,47,easy,Which county did Ian Botham join when he left Somerset,Worcestershire,Durham.,0.0,False,False,knowledge_gap,2,4,788,6.53,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Ian Botham - Wikipedia: Ian Terence Botham, Baron Botham (born 24 November 1955) is an English cricket commentator, member of the House of Lords, a former cricketer who has been chairman of Durha"
rewoo,48,easy,The American roadrunner belongs to which family of birds?,Cuckoo,Cuculidae.,0.0,False,False,knowledge_gap,2,3,286,4.78,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Roadrunner - Wikipedia: The roadrunner is a slender, black-brown and white-streaked ground bird with a distinctive head crest. It has long legs, strong feet, and an oversized dark bill. The tail "
rewoo,49,medium,"What name is given to the dark gap between the rings of the planet Saturn, discovered in 1675?",Cassini's Division,The Cassini Division.,1.0,True,False,correct,2,3,610,5.08,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Rings of Saturn - Wikipedia: In 1675, Giovanni Domenico Cassini determined that Saturn's ring was composed of multiple smaller rings with gaps between them; [15] the largest of these gaps was lat"
rewoo,50,easy,Which Europeans have been proved to have reached North America before Christopher Columbus?,Vikings,The Vikings (Norse).,1.0,True,False,correct,2,3,521,5.75,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,#E1: Timeline of European exploration - Wikipedia: This timeline of European exploration lists major geographic discoveries and other firsts credited to or involving Europeans during the Age of Discov
rewoo,51,medium,Sixty year old Cristina Fernandez de Kirchner is the current president of which South American count,ARGENTINA,Argentina.,1.0,True,False,correct,2,2,560,5.66,"{'web_search': 1, 'wikipedia': 1}",rewoo,"#E1: Cristina Fernández de Kirchner - Wikipedia: For the American photographer, see Christina Fernandez (photographer).The presidential election was held on 28 October 2007.[43] With Fernández de Kirc"
rewoo,52,easy,What was the name of Shari Lewis' sassy sock puppet?,Lamb Chop.,Lamb Chop.,1.0,True,False,correct,2,3,404,15.18,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Shari Lewis - Wikipedia: Shari Lewis (born Phyllis Naomi Hurwitz; January 17, 1933 – August 2, 1998) was a Peabody-winning American ventriloquist, puppeteer, children's entertainer, television sh"
rewoo,53,easy,Vestiphobia is the irrational fear of which items?,Clothes,Clothing.,0.0,False,False,knowledge_gap,2,4,304,7.77,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Vermiphobia: 

Vestiphobia | Phobiapedia - Fandom: Vestiphobia is the irrational fear of clothing. Someone suffering from this condition can expect to experience a very high amount of anxiety fro"
rewoo,54,easy,What was the first name of the father of the Bronte sisters?,PATRICK,Patrick,1.0,True,False,correct,2,3,541,5.17,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Patrick Brontë - Wikipedia: Patrick Brontë (/ ˈbrɒnti /, commonly /- teɪ /; [1] born Patrick Brunty; 17 March 1777 – 7 June 1861) was an Irish Anglican clergyman and author who spent most of his "
rewoo,55,easy,Which major computer language shares it's name with an Indonesian Island ?,JAVA,Java,1.0,True,False,correct,2,4,449,8.21,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: List of programming languages - Wikipedia: This is an index to notable programming languages, in current or historical use. Dialects of BASIC (which have their own page), esoteric programming lan"
rewoo,56,easy,In which book did Edgar Linton marry Catherine Eamshaw?,WUTHERING HEIGHTS,"There is no evidence to support the claim that Edgar Linton married Catherine Earnshaw. In fact, according to #E1, Catherine's surname later changed t",0.0,False,False,knowledge_gap,2,3,311,7.29,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,#E1: Catherine Earnshaw - Wikipedia: Catherine Earnshaw (later Catherine Linton) is the female protagonist of the 1847 novel Wuthering Heights written by Emily Brontë. Catherine is one of two survivin
rewoo,57,easy,"Which Italian liqueur is a key ingredient of the well known cocktail, Harvey Wallbanger?",GALLIANO,Galliano.,1.0,True,False,correct,2,3,248,5.32,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Harvey Wallbanger Cocktail: Vodka, Orange Juice & Galliano: Discover the retro Harvey Wallbanger with vodka, orange juice, and Galliano. This easy, three-ingredient recipe is a perfect blend of f"
rewoo,58,easy,"Staten Island, New York, is at the mouth of which river?",Hudson,There is not enough evidence to determine which river Staten Island is at the mouth of.,0.0,False,False,knowledge_gap,2,3,260,6.94,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Staten Island - Wikipedia: Staten Island coextensive with Richmond County, is the southernmost of the five boroughs and counties in New York City, New York, United States.

Staten Island | NYC Bo"
rewoo,59,hard,"The Statue of Liberty, officially presented to the United States on July 4, 1884, holds a torch and ",Right,There is no evidence provided about the hand in which the torch is held.,0.0,False,False,knowledge_gap,2,3,579,17.2,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Statue of Liberty - Wikipedia: The copper -clad statue, a gift to the United States from the people of France, was designed by French sculptor Frédéric Auguste Bartholdi, and its metal framework "
rewoo,60,easy,Of which country is Yingluck Shinawatra the Prime Minister?,THAILAND,Thailand,1.0,True,False,correct,2,3,239,5.97,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Yingluck Shinawatra - Wikipedia: Yingluck began her career as a sales and marketing intern in 1993 at Shinawatra Directories Co., Ltd., a telephone directory business founded by AT&T Internationa"
rewoo,61,easy,"Which French chemist, regarded as the father of modern chemistry, was guillotined in 1794?",LAVOISIER,Antoine Lavoisier.,1.0,True,False,correct,2,3,351,4.69,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Antoine Lavoisier - Wikipedia: His wife and laboratory assistant, Marie-Anne Paulze Lavoisier, became a renowned chemist in her own right, and worked with him to develop the metric system of meas"
rewoo,62,easy,Who wrote the opera Faust in 1859?,Charles Gounod,Charles Gounod,1.0,True,False,correct,2,2,79,3.97,"{'wikipedia': 1, 'calculator': 1}",rewoo,"#E2: Wikipedia error: 'pages'
#E3: 0.0"
rewoo,63,easy,"Neal Foulds, John Dunning and Mark Williams are associated with which sport?",Snooker,Snooker.,1.0,True,False,correct,2,3,386,5.5,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Neal Foulds - Wikipedia: Neal Foulds (born 13 July 1963) is an English former professional snooker player and six-time tournament winner, including the 1986 International Open, the 1988 Dubai Mas"
rewoo,64,easy,Who is the current presenter of BBC Radio 4 programme Desert Island Discs?,Kirsty Young,"The evidence does not provide the current presenter of Desert Island Discs, but it does mention that Sue Lawley was the presenter from 1988 to 2006.",0.0,False,False,knowledge_gap,2,3,297,6.69,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,#E1: Sue Lawley - Wikipedia: Susan Lawley (born 14 July 1946) is an English retired television and radio broadcaster. Her main broadcasting background involved television news and current affairs. Fro
rewoo,65,medium,"Dragon boat racing, as part of a complex of ceremonies, is thought to have originated where?",China,The Pearl River Delta region of southern China's Guangdong Province.,0.0,False,False,knowledge_gap,2,3,442,10.66,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Dragon boat - Wikipedia: A dragon boat is a human-powered watercraft that originated in the Pearl River Delta region of southern China's Guangdong Province. These were made of teak, but in other "
rewoo,66,easy,What is the pole called which is used for propelling a barge or punt?,A quant,Setting pole or barge pole.,0.0,False,False,knowledge_gap,2,3,258,18.06,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Setting pole - Wikipedia: Three punt pole shoes in varying states of wear A setting pole or quant (quant pole) is a pole, handled by a crew member, to move boats, barges (in which case it is also"
rewoo,67,easy,The Walker Art Gallery is in which UK city?,Liverpool,Liverpool.,1.0,True,False,correct,2,3,214,9.04,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,#E1: Walker Art Gallery: The Walker Art Gallery is a Grade II* listed art gallery in Liverpool which houses one of the largest art collections in England outside London. It is part of the National Mus
rewoo,68,medium,"Who performed in the first concert link into space, which was sent from Anaheim California to the sp",Paul McCartney,Paul McCartney (U2),1.0,True,False,correct,2,3,527,4.45,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: U2 360° Tour - Wikipedia: Staged in support of the group's 2009 album No Line on the Horizon, the tour visited stadiums from 2009 through 2011. The concerts featured the band playing ""in ...

Fir"
